date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:45	116654/116654	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Nov%202019%2017:00:22%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=79	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagem2efa.png	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:45	14391/14391	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:24%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=74	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagemd3a2.jpg	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:45	22563/22563	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:24%20GMT	https://www.mudes.org.br/estudante/conheca-a-biblioteca-digital-de-juventude-74	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/conheca-a-biblioteca-digital-de-juventude-74.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:46	20940/20940	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:24%20GMT	https://www.mudes.org.br/estudante/como-elaborar-um-curriculo-e-se-preparar-para-a-entrevista-108	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/como-elaborar-um-curriculo-e-se-preparar-para-a-entrevista-108.html	(from https://www.mudes.org.br/Canal_Estudante/conteudo-educativo)
14:00:46	23784/23784	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:24%20GMT	https://www.mudes.org.br/estudante/conheca-as--principais-duvidas-sobre-os-programas-de-aprendizagem%2c-estagio%2c-trainee-e-pcd-107	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/conheca-as--principais-duvidas-sobre-os-programas-de-aprendizagem,-estagio,-trainee-e-pcd-107.html	(from https://www.mudes.org.br/Canal_Estudante/conteudo-educativo)
14:00:47	21317/21317	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:25%20GMT	https://www.mudes.org.br/estudante/manual-do-programa-de-iniciacao-ao-mundo-do-trabalho--proint--106	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/manual-do-programa-de-iniciacao-ao-mundo-do-trabalho--proint--106.html	(from https://www.mudes.org.br/Canal_Estudante/conteudo-educativo)
14:00:49	129072/129072	---M--	200	added ('OK')	image/png	etag:%225fa82b5b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEstudante/setaestudanteright.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEstudante/setaestudanteright.png	(from https://www.mudes.org.br/parcerias-mudes-estudante)
14:00:51	469793/469793	---M--	200	added ('OK')	image/png	etag:%222c92145b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEstudante/ImagemAbaParceriasVermelho.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEstudante/ImagemAbaParceriasVermelho.png	(from https://www.mudes.org.br/parcerias-mudes-estudante)
14:00:52	126500/126500	---M--	200	added ('OK')	image/png	etag:%22d765235b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEstudante/setaestudanteleft.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEstudante/setaestudanteleft.png	(from https://www.mudes.org.br/parcerias-mudes-estudante)
14:00:52	374/374	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/fdc/1/16/26a0.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/static.xx.fbcdn.net/images/emoji.php/v9/fdc/1/16/26a0.png	(from https://www.mudes.org.br/estudante/nao-cometa-estes-erros-na-entrevista-51)
14:00:56	12173/12173	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:34%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=26	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagem61be.jpg	(from https://www.mudes.org.br/estudante/comunicado-aos-estudantes-26)
14:00:56	324301/324301	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:33%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=33	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagemf183.jpg	(from https://www.mudes.org.br/estudante/como-funciona-o-autoencaminhamento-33)
14:00:56	11560373/11560373	---M--	200	added ('OK')	application/pdf	etag:%2280a49afd988dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/Ebook_Guia_Contratacao_de_Estagiarios.pdf	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/Ebook_Guia_Contratacao_de_Estagiarios.pdf	(from https://www.mudes.org.br/Canal_Empresa/programa-estagio)
14:00:57	20774/20774	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:36%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=29	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagem4722.jpg	(from https://www.mudes.org.br/estudante/manual-do-estagiario-29)
14:00:59	227177/227177	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:37%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=30	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagem1093.jpg	(from https://www.mudes.org.br/estudante/sucesso-nas-candidaturas-30)
14:00:59	4622653/4622653	---M--	200	added ('OK')	application/pdf	etag:%22f46e5b7c159d51:0%22	https://www.mudes.org.br/Imagens/Guia-Canal-Candidato.pdf	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/Guia-Canal-Candidato.pdf	(from https://www.mudes.org.br/estudante/guia-candidato)
14:01:00	45356/45356	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:39%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=27	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagemf28c.jpg	(from https://www.mudes.org.br/estudante/promocao-para-estudantes-27)
14:01:01	14611/14611	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:40%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=31	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagemd1d5.jpg	(from https://www.mudes.org.br/estudante/problemas-com-login-31)
14:01:03	115667/115667	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:41%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=28	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagembe34.jpg	(from https://www.mudes.org.br/estudante/parceria-mudes-e-bonita-lg-espaco-de-beleza-e-spa-28)
14:01:04	883/883	---M-Z	200	added ('OK')	text/css	etag:%2279dca5a454dd51:0%22	https://www.mudes.org.br/Content/EstiloInternoEscola.css	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Content/EstiloInternoEscola.css	(from https://www.mudes.org.br/Canal_Escola/Minuta)
14:01:07	131041/131041	---M--	200	added ('OK')	application/pdf	etag:%22c28da5a454dd51:0%22	https://www.mudes.org.br/Imagens/MINUTA_CONVENIO_INSTITUICAO_ENSINO_MUDES.pdf	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/MINUTA_CONVENIO_INSTITUICAO_ENSINO_MUDES.pdf	(from https://www.mudes.org.br/Canal_Escola/Minuta)
14:01:08	751272/751272	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:43%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=34	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagemd538.jpg	(from https://www.mudes.org.br/estudante/tecnologo%2c-bacharelado-e-licenciatura-34)
14:01:08	20448/20448	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:47%20GMT	https://www.mudes.org.br/Canal_escola/Escola	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_escola/Escola-2.html	(from https://www.mudes.org.br/Canal_Escola/FaleConosco)
14:01:08	769/769	---M--	200	added ('OK')	application/javascript	etag:%222781dc1d1259d51:0%22	https://www.mudes.org.br/Scripts/CalculoCotas.js	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Scripts/CalculoCotas.js	(from https://www.mudes.org.br/Canal_Empresa/CalculoCotas)
14:01:09	979946/979946	---M--	200	added ('OK')	image/jpeg	etag:%2207d385b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEscola/ImagemTopoEcola.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEscola/ImagemTopoEcola.jpg	(from https://www.mudes.org.br/Canal_Escola/Convenio)
14:01:10	2580936/2580936	---M--	200	added ('OK')	application/pdf	etag:%22bd6ac55a454dd51:0%22	https://www.mudes.org.br/Imagens/Manual-MUDES.pdf	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/Manual-MUDES.pdf	(from https://www.mudes.org.br/estudante/manual-do-estagiario-29)
